char_id,char_name,char_lv,char_rank,char_type,atk_dmg,atk_speed,atk_range,atk_addcount,bullet_count,bullet_speed,char_hp,crt_chance,crt_dmg,skill_id1,skill_id2,skill_id3,skill_id4,skill_id5,skill_id6,Info,image_PrefabName,data_AssetName,bullet_PrefabName,projectile_AssetName,hitEffect_AssetName,card_imageName,icon_imageName
11020502,세라,2,1,5,24,0.65,10.3,4,1,8,400,7.2,1.55,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera2,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11030502,세라,3,1,5,28,0.68,10.6,5,1,8,440,7.6,1.6,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera3,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11040502,세라,4,1,5,32,0.71,10.8,6,1,8,480,8.6,1.65,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera4,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11050502,세라,5,1,5,36,0.74,11,7,1,8,520,9.8,1.7,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera5,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11060502,세라,6,1,5,40,0.77,11.1,8,1,8,560,11,1.75,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera6,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11070502,세라,7,1,5,44,0.8,11.1,9,1,8,600,12.2,1.8,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera7,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11080502,세라,8,1,5,48,0.83,11.2,10,1,8,640,13.4,1.85,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera8,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11090502,세라,9,1,5,52,0.86,11.2,11,1,8,680,14.6,1.9,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera9,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
11100502,세라,10,1,5,56,0.89,11.4,12,1,8,720,15.8,1.95,32103,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera10,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12010502,세라,1,2,5,24,0.64,11,5,1,8,400,7.2,1.65,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera11,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12020502,세라,2,2,5,28,0.67,11.2,6,1,8,440,7.6,1.71,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera12,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12030502,세라,3,2,5,32,0.7,11.4,7,1,8,480,8.6,1.76,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera13,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12040502,세라,4,2,5,36,0.73,11.7,8,1,8,520,9.8,1.82,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera14,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12050502,세라,5,2,5,40,0.76,11.9,9,1,8,560,11.4,1.87,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera15,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12060502,세라,6,2,5,44,0.79,12.1,10,1,8,600,12.1,1.93,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera16,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12070502,세라,7,2,5,48,0.82,12.3,11,1,8,640,13.4,1.98,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera17,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12080502,세라,8,2,5,52,0.85,12.5,12,1,8,680,14.7,2.04,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera18,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12090502,세라,9,2,5,56,0.88,12.8,13,1,8,720,16.1,2.09,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera19,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
12100502,세라,10,2,5,60,0.91,13,14,1,8,760,17.4,2.15,32104,31204,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera20,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13010502,세라,1,3,5,28,0.66,12,7,1,8,440,7.6,1.8,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera21,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13020502,세라,2,3,5,32,0.69,12.2,8,1,8,480,8.6,1.86,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera22,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13030502,세라,3,3,5,36,0.72,12.5,9,1,8,520,8.9,1.92,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera23,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13040502,세라,4,3,5,40,0.75,12.7,10,1,8,560,10.3,1.98,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera24,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13050502,세라,5,3,5,44,0.78,13,11,1,8,600,11.8,2.04,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera25,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13060502,세라,6,3,5,48,0.81,13.2,12,1,8,640,13.2,2.1,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera26,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13070502,세라,7,3,5,52,0.84,13.4,13,1,8,680,14.6,2.16,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera27,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
13080502,세라,8,3,5,56,0.87,13.7,14,1,8,720,16.1,2.22,32104,31205,0,0,0,0,"키 : 163cm\n나이 : 만 20세\n성격 : 조용하고 차분한 내성적 성격\n배경 : 곧 데뷔를 시켜주겠다는 이전 소속사 사장의 말에 어렸을 때부터 연습생 신분으로 살아왔다. 그러나 데뷔조에 들어도 팀 색깔과 맞지 않다는 이유로 데뷔하지 못하고 방황하게 된다. 이때, 꿈 에너지와 동시에 부정적인 감정 에너지를 감지한 데스모니카의 타겟이 되었다가 천사가 접촉하여 하트 스테이지에 영입하게 됐다.",SeraCharacter,sera28,baseBullet,GreenHeartProjectile,StarHit,FDsera,seraicon
